1.245117187500000000e-02,6.020507812500000000e-01,9.157714843750000000e-01
1.586914062500000000e-02,5.991210937500000000e-01,9.191894531250000000e-01
1.391601562500000000e-02,6.025390625000000000e-01,9.150390625000000000e-01
9.033203125000000000e-03,6.042480468750000000e-01,9.208984375000000000e-01
1.367187500000000000e-02,6.000976562500000000e-01,9.116210937500000000e-01
9.765625000000000000e-03,6.003417968750000000e-01,9.130859375000000000e-01
1.513671875000000000e-02,6.003417968750000000e-01,9.125976562500000000e-01
1.245117187500000000e-02,5.974121093750000000e-01,9.223632812500000000e-01
9.033203125000000000e-03,6.020507812500000000e-01,9.086914062500000000e-01
1.342773437500000000e-02,6.032714843750000000e-01,9.116210937500000000e-01
1.391601562500000000e-02,6.062011718750000000e-01,9.201660156250000000e-01
1.367187500000000000e-02,6.032714843750000000e-01,9.196777343750000000e-01
1.220703125000000000e-02,6.015625000000000000e-01,9.274902343750000000e-01
1.171875000000000000e-02,6.042480468750000000e-01,9.165039062500000000e-01
1.318359375000000000e-02,6.020507812500000000e-01,9.089355468750000000e-01
1.074218750000000000e-02,6.000976562500000000e-01,9.118652343750000000e-01
1.269531250000000000e-02,6.015625000000000000e-01,9.165039062500000000e-01
1.147460937500000000e-02,6.057128906250000000e-01,9.108886718750000000e-01
1.147460937500000000e-02,5.993652343750000000e-01,9.145507812500000000e-01
9.033203125000000000e-03,6.025390625000000000e-01,9.238281250000000000e-01
1.245117187500000000e-02,6.018066406250000000e-01,9.152832031250000000e-01
1.049804687500000000e-02,6.027832031250000000e-01,9.116210937500000000e-01
1.025390625000000000e-02,6.003417968750000000e-01,9.152832031250000000e-01
9.765625000000000000e-03,6.030273437500000000e-01,9.111328125000000000e-01
1.074218750000000000e-02,5.996093750000000000e-01,9.184570312500000000e-01
1.416015625000000000e-02,6.032714843750000000e-01,9.133300781250000000e-01
1.049804687500000000e-02,6.044921875000000000e-01,9.177246093750000000e-01
1.562500000000000000e-02,5.996093750000000000e-01,9.128417968750000000e-01
1.220703125000000000e-02,5.979003906250000000e-01,9.194335937500000000e-01
1.562500000000000000e-02,6.005859375000000000e-01,9.155273437500000000e-01
1.025390625000000000e-02,6.047363281250000000e-01,9.250488281250000000e-01
1.318359375000000000e-02,6.008300781250000000e-01,9.184570312500000000e-01
9.277343750000000000e-03,6.022949218750000000e-01,9.187011718750000000e-01
1.147460937500000000e-02,6.025390625000000000e-01,9.194335937500000000e-01
